Content ID,Reaction Type,Datetime,Category,Content Type,Reaction Score,All Categories,Total Reaction Score,,,,,,,
c0ea9b69-639e-42fe-8aa5-67f46036a17c,love,4/20/2021 14:50,animals,photo,65,,,,,,,,,
c0ea9b69-639e-42fe-8aa5-67f46036a17c,adore,8/21/2020 10:30,animals,photo,72,,,,,,,,,
c0ea9b69-639e-42fe-8aa5-67f46036a17c,want,10/2/2020 1:22,animals,photo,70,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,like,9/24/2020 9:13,healthy eating,audio,50,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,super love,6/21/2020 19:22,healthy eating,audio,75,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,super love,12/9/2020 6:42,healthy eating,audio,75,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,love,8/15/2020 12:58,healthy eating,audio,65,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,worried,4/26/2021 10:34,healthy eating,audio,12,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,love,3/9/2021 13:50,healthy eating,audio,65,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,worried,8/29/2020 7:38,healthy eating,audio,12,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,peeking,7/30/2020 19:52,healthy eating,audio,35,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,dislike,12/10/2020 14:03,healthy eating,audio,10,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,want,10/15/2020 19:38,healthy eating,audio,70,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,adore,7/18/2020 5:53,healthy eating,audio,72,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,super love,9/23/2020 0:17,healthy eating,audio,75,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,adore,3/22/2021 4:23,healthy eating,audio,72,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,interested,3/23/2021 8:04,healthy eating,audio,30,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,2/2/2021 16:29,healthy eating,audio,20,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,worried,2/26/2021 9:47,healthy eating,audio,12,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,peeking,12/15/2020 1:20,healthy eating,audio,35,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,adore,5/3/2021 4:01,healthy eating,audio,72,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,heart,5/24/2021 19:05,healthy eating,audio,60,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,scared,10/10/2020 11:33,healthy eating,audio,15,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,want,8/15/2020 16:25,healthy eating,audio,70,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,11/23/2020 13:14,healthy eating,audio,20,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,indifferent,7/31/2020 17:44,healthy eating,audio,20,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,heart,5/2/2021 23:15,healthy eating,audio,60,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,disgust,11/1/2020 11:58,healthy eating,audio,0,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,intrigued,4/24/2021 17:16,healthy eating,audio,45,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,disgust,5/1/2021 16:43,healthy eating,audio,0,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,disgust,12/13/2020 12:23,healthy eating,audio,0,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,hate,6/30/2020 7:46,healthy eating,audio,5,,,,,,,,,
476e3ce0-3291-4c77-b3a3-deabee114efc,cherish,3/28/2021 23:18,healthy eating,audio,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,5/24/2021 9:36,soccer,GIF,20,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,6/8/2021 7:25,soccer,GIF,30,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,like,10/19/2020 20:46,soccer,GIF,50,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,11/6/2020 7:23,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,5/28/2021 6:00,soccer,GIF,10,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,5/24/2021 16:58,soccer,GIF,0,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,6/11/2021 16:17,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,3/27/2021 1:14,soccer,GIF,75,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,3/14/2021 1:17,soccer,GIF,72,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,12/26/2020 20:55,soccer,GIF,30,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,3/8/2021 11:59,soccer,GIF,0,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,3/22/2021 0:24,soccer,GIF,72,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,worried,3/5/2021 0:23,soccer,GIF,12,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,11/3/2020 0:45,soccer,GIF,20,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,3/30/2021 6:25,soccer,GIF,0,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,heart,2/2/2021 1:48,soccer,GIF,60,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,peeking,4/10/2021 0:24,soccer,GIF,35,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,6/14/2021 21:27,soccer,GIF,30,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,1/30/2021 2:18,soccer,GIF,20,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,cherish,4/12/2021 15:08,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,worried,8/7/2020 20:51,soccer,GIF,12,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,peeking,12/26/2020 18:59,soccer,GIF,35,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,worried,8/1/2020 5:15,soccer,GIF,12,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,peeking,2/9/2021 6:16,soccer,GIF,35,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,8/13/2020 2:29,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,intrigued,9/16/2020 13:16,soccer,GIF,45,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,8/30/2020 11:41,soccer,GIF,75,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,like,9/14/2020 6:32,soccer,GIF,50,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,hate,7/6/2020 9:10,soccer,GIF,5,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,12/8/2020 21:46,soccer,GIF,75,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,dislike,2/28/2021 11:34,soccer,GIF,10,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,9/5/2020 2:46,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,like,12/2/2020 0:46,soccer,GIF,50,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,disgust,4/18/2021 23:07,soccer,GIF,0,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,cherish,12/25/2020 21:06,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,6/22/2020 16:32,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,want,7/29/2020 21:19,soccer,GIF,70,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,interested,12/4/2020 4:22,soccer,GIF,30,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,love,5/11/2021 6:19,soccer,GIF,65,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,indifferent,10/10/2020 21:02,soccer,GIF,20,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,adore,2/21/2021 21:55,soccer,GIF,72,,,,,,,,,
83d08b29-6cdc-436c-89a6-20c3d60f7e73,hate,2/3/2021 18:09,soccer,GIF,5,,,,,,,,,
ae909545-786e-4089-9ef3-61c3c9fd3efd,super love,11/4/2020 3:53,education,video,75,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,love,12/11/2020 10:41,tennis,GIF,65,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,dislike,4/3/2021 22:29,tennis,GIF,10,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,12/4/2020 16:12,tennis,GIF,60,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,hate,11/7/2020 2:47,tennis,GIF,5,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,cherish,9/24/2020 13:47,tennis,GIF,70,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,adore,11/8/2020 4:46,tennis,GIF,72,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,cherish,1/29/2021 23:08,tennis,GIF,70,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,peeking,2/13/2021 5:46,tennis,GIF,35,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,love,11/14/2020 19:00,tennis,GIF,65,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,scared,12/15/2020 7:14,tennis,GIF,15,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,worried,9/2/2020 19:04,tennis,GIF,12,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,8/30/2020 3:27,tennis,GIF,60,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,cherish,6/1/2021 12:56,tennis,GIF,70,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,want,5/18/2021 16:48,tennis,GIF,70,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,peeking,2/22/2021 22:13,tennis,GIF,35,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,intrigued,2/8/2021 8:37,tennis,GIF,45,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,dislike,9/26/2020 5:20,tennis,GIF,10,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,super love,10/24/2020 18:31,tennis,GIF,75,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,intrigued,2/21/2021 12:00,tennis,GIF,45,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,10/31/2020 20:27,tennis,GIF,60,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,11/28/2020 12:55,tennis,GIF,60,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,adore,2/9/2021 10:00,tennis,GIF,72,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,super love,4/18/2021 4:05,tennis,GIF,75,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,peeking,1/20/2021 2:25,tennis,GIF,35,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,heart,5/17/2021 8:02,tennis,GIF,60,,,,,,,,,
f5068d8a-d4ba-49ee-8f30-716c1ec57e04,worried,11/28/2020 11:15,tennis,GIF,12,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,interested,7/24/2020 23:54,technology,audio,30,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,super love,2/25/2021 13:40,technology,audio,75,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,interested,8/9/2020 2:22,technology,audio,30,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,want,6/11/2021 23:26,technology,audio,70,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,worried,8/19/2020 5:49,technology,audio,12,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,8/18/2020 12:53,technology,audio,72,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,indifferent,7/17/2020 13:59,technology,audio,20,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,love,8/11/2020 1:29,technology,audio,65,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,interested,3/17/2021 1:14,technology,audio,30,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,worried,6/19/2020 1:54,technology,audio,12,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,intrigued,8/31/2020 7:18,technology,audio,45,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,worried,7/18/2020 0:44,technology,audio,12,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,6/27/2020 12:51,technology,audio,72,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,want,4/18/2021 22:43,technology,audio,70,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,4/16/2021 7:57,technology,audio,10,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,indifferent,2/5/2021 12:44,technology,audio,20,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,super love,3/23/2021 2:11,technology,audio,75,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,worried,3/11/2021 16:49,technology,audio,12,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,9/4/2020 22:57,technology,audio,10,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,like,1/30/2021 22:13,technology,audio,50,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,2/7/2021 2:10,technology,audio,72,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,like,7/25/2020 18:18,technology,audio,50,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,heart,5/21/2021 20:58,technology,audio,60,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,indifferent,5/22/2021 12:30,technology,audio,20,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,dislike,10/27/2020 0:49,technology,audio,10,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,heart,3/16/2021 15:13,technology,audio,60,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,worried,3/1/2021 13:23,technology,audio,12,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,adore,2/22/2021 21:03,technology,audio,72,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,intrigued,11/17/2020 3:41,technology,audio,45,,,,,,,,,
8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,hate,7/5/2020 9:25,technology,audio,5,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,hate,5/8/2021 9:37,soccer,video,5,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,indifferent,2/9/2021 19:47,soccer,video,20,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,heart,9/11/2020 23:43,soccer,video,60,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,peeking,10/25/2020 23:18,soccer,video,35,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,disgust,3/14/2021 14:36,soccer,video,0,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,interested,4/1/2021 23:41,soccer,video,30,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,peeking,2/3/2021 13:50,soccer,video,35,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,adore,5/5/2021 1:59,soccer,video,72,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,heart,4/2/2021 22:57,soccer,video,60,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,peeking,1/21/2021 11:18,soccer,video,35,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,dislike,6/29/2020 21:41,soccer,video,10,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,intrigued,3/20/2021 3:08,soccer,video,45,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,9/5/2020 19:54,soccer,video,75,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,worried,5/3/2021 14:07,soccer,video,12,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,5/29/2021 23:44,soccer,video,75,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,11/2/2020 18:43,soccer,video,75,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,adore,8/4/2020 14:01,soccer,video,72,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,peeking,8/4/2020 6:00,soccer,video,35,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,cherish,10/3/2020 2:46,soccer,video,70,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,like,2/8/2021 0:15,soccer,video,50,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,intrigued,4/27/2021 18:19,soccer,video,45,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,scared,8/29/2020 0:30,soccer,video,15,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,heart,5/5/2021 23:14,soccer,video,60,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,love,1/30/2021 4:34,soccer,video,65,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,like,5/11/2021 11:17,soccer,video,50,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,1/11/2021 0:02,soccer,video,75,,,,,,,,,
b9bfb48f-a6b6-4c15-869a-1acceea04fca,cherish,10/31/2020 18:18,soccer,video,70,,,,,,,,,
3ac5929e-9d68-4ec5-ba6f-a018d3d4da41,love,4/19/2021 22:43,tennis,video,65,,,,,,,,,
3ac5929e-9d68-4ec5-ba6f-a018d3d4da41,want,6/28/2020 1:00,tennis,video,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,worried,4/28/2021 1:20,animals,audio,12,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,disgust,11/25/2020 1:40,animals,audio,0,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,super love,6/4/2021 17:17,animals,audio,75,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,disgust,6/26/2020 9:34,animals,audio,0,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,cherish,5/25/2021 10:06,animals,audio,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,heart,6/8/2021 7:01,animals,audio,60,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,heart,12/25/2020 0:38,animals,audio,60,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,cherish,12/9/2020 4:55,animals,audio,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,disgust,11/3/2020 11:55,animals,audio,0,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,indifferent,11/27/2020 12:57,animals,audio,20,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,scared,5/1/2021 21:53,animals,audio,15,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,intrigued,7/16/2020 11:31,animals,audio,45,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,heart,3/9/2021 16:20,animals,audio,60,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,intrigued,12/13/2020 8:07,animals,audio,45,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,cherish,5/24/2021 17:09,animals,audio,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,love,8/13/2020 18:01,animals,audio,65,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,interested,1/1/2021 17:06,animals,audio,30,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,indifferent,4/5/2021 20:27,animals,audio,20,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,hate,8/1/2020 11:03,animals,audio,5,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,like,5/18/2021 22:25,animals,audio,50,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,worried,11/26/2020 13:04,animals,audio,12,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,hate,2/20/2021 6:13,animals,audio,5,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,cherish,2/24/2021 21:09,animals,audio,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,heart,6/11/2021 11:02,animals,audio,60,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,cherish,5/30/2021 6:42,animals,audio,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,want,4/22/2021 5:45,animals,audio,70,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,super love,12/26/2020 15:26,animals,audio,75,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,disgust,11/24/2020 21:06,animals,audio,0,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,scared,5/2/2021 1:36,animals,audio,15,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,adore,3/10/2021 12:08,animals,audio,72,,,,,,,,,
674507f9-c555-4876-89c7-c06b6db561c0,like,1/13/2021 11:17,animals,audio,50,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,love,11/19/2020 12:10,dogs,video,65,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,super love,10/22/2020 8:59,dogs,video,75,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,dislike,5/9/2021 22:43,dogs,video,10,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,worried,5/15/2021 18:57,dogs,video,12,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,intrigued,10/20/2020 10:02,dogs,video,45,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,like,10/27/2020 17:20,dogs,video,50,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,disgust,9/13/2020 22:24,dogs,video,0,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,like,11/29/2020 19:24,dogs,video,50,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,hate,8/25/2020 5:46,dogs,video,5,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,heart,5/19/2021 13:01,dogs,video,60,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,peeking,6/5/2021 4:04,dogs,video,35,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,intrigued,4/24/2021 15:13,dogs,video,45,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,indifferent,9/16/2020 19:40,dogs,video,20,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,indifferent,6/12/2021 7:21,dogs,video,20,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,disgust,6/29/2020 5:05,dogs,video,0,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,interested,7/12/2020 17:14,dogs,video,30,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,indifferent,12/3/2020 20:41,dogs,video,20,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,dislike,1/25/2021 10:35,dogs,video,10,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,super love,5/25/2021 5:41,dogs,video,75,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,disgust,5/3/2021 11:32,dogs,video,0,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,want,8/1/2020 9:06,dogs,video,70,,,,,,,,,
e6193423-0d30-4439-884a-ea22fea68522,scared,12/9/2020 23:45,dogs,video,15,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,peeking,2/2/2021 9:27,public speaking,photo,35,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,scared,4/10/2021 17:36,public speaking,photo,15,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,adore,7/3/2020 13:48,public speaking,photo,72,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,super love,4/30/2021 12:43,public speaking,photo,75,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,3/10/2021 15:37,public speaking,photo,20,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,heart,4/30/2021 17:14,public speaking,photo,60,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,intrigued,8/1/2020 18:16,public speaking,photo,45,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,super love,3/10/2021 15:08,public speaking,photo,75,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,intrigued,12/24/2020 4:47,public speaking,photo,45,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,disgust,9/2/2020 5:26,public speaking,photo,0,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,intrigued,9/16/2020 11:07,public speaking,photo,45,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,super love,4/28/2021 14:03,public speaking,photo,75,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,1/14/2021 23:22,public speaking,photo,20,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,dislike,9/24/2020 23:43,public speaking,photo,10,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,hate,6/6/2021 9:32,public speaking,photo,5,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,worried,9/7/2020 10:27,public speaking,photo,12,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,12/29/2020 5:12,public speaking,photo,20,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,worried,9/23/2020 13:33,public speaking,photo,12,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,2/3/2021 10:14,public speaking,photo,20,,,,,,,,,
dd7069e3-d0ad-4599-b159-032267fd5008,indifferent,8/31/2020 6:27,public speaking,photo,20,,,,,,,,,
